"ID"	"TraitNum"	"Trait.Name"	"Trait.Category.New"	"Trait.Source"	"Trait.Rationale"	"year"	"region.ISO3"	"sys1"	"habitat"	"group"	"sub.group"	"animal.group"	"sys1Grp"	"multivar.FD.Measure"	"Total.Number.Species"	"nTrait"
"1051"	581	581.13	"activity period"	"temporal partitioning"	"3"	"general"	2014	"GBR
"	"T"	"GRAS"	"plant"	"invertebrates, graminoids, forbs, shrubs, trees, nonvascular"	"arthropods"	"terrestrial plants"	"sesFDiv, sesFEve, sesFRic"	"157"	15
"1052"	590	590.01	"body length"	"body size"	"1"	"general"	2014	"FRA"	"T"	"AGRI"	"animal"	"invertebrates"	"annelids"	"terrestrial animals"	"Rao"	"11"	7
"1053"	590	590.04	"cocoon diameter"	"development"	"1"	"general"	2014	"FRA"	"T"	"AGRI"	"animal"	"invertebrates"	"annelids"	"terrestrial animals"	"Rao"	"11"	7
"1054"	590	590.07	"vertical distribution"	"dispersal"	"1"	"general"	2014	"FRA"	"T"	"AGRI"	"animal"	"invertebrates"	"annelids"	"terrestrial animals"	"Rao"	"11"	7
"1055"	590	590.02	"body mass: length ratio"	"body size"	"1"	"general"	2014	"FRA"	"T"	"AGRI"	"animal"	"invertebrates"	"annelids"	"terrestrial animals"	"Rao"	"11"	7
"1056"	590	590.03	"epithelium type"	"unclassified"	"1"	"general"	2014	"FRA"	"T"	"AGRI"	"animal"	"invertebrates"	"annelids"	"terrestrial animals"	"Rao"	"11"	7
"1057"	590	590.05	"typhlosolis type"	"resource use"	"1"	"general"	2014	"FRA"	"T"	"AGRI"	"animal"	"invertebrates"	"annelids"	"terrestrial animals"	"Rao"	"11"	7
"1058"	590	590.06	"carbon preferences"	"resource use"	"1"	"general"	2014	"FRA"	"T"	"AGRI"	"animal"	"invertebrates"	"annelids"	"terrestrial animals"	"Rao"	"11"	7
"1059"	595	595.1	"parental care"	"reproduction"	"1"	"general"	2014	"FRA"	"A"	"LAKE"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"FRic"	"37"	10
"1060"	595	595.04	"feeding diet"	"resource use"	"1"	"general"	2014	"FRA"	"A"	"LAKE"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"FRic"	"37"	10
"1061"	595	595.06	"spawning habitat"	"reproduction"	"1"	"general"	2014	"FRA"	"A"	"LAKE"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"FRic"	"37"	10
"1062"	595	595.07	"relative fecundity"	"reproduction"	"1"	"general"	2014	"FRA"	"A"	"LAKE"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"FRic"	"37"	10
"1063"	595	595.08	"egg diameter"	"reproduction"	"1"	"general"	2014	"FRA"	"A"	"LAKE"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"FRic"	"37"	10
"1064"	595	595.03	"rheophily"	"habitat"	"1"	"general"	2014	"FRA"	"A"	"LAKE"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"FRic"	"37"	10
"1065"	595	595.01	"max body length"	"body size"	"1"	"general"	2014	"FRA"	"A"	"LAKE"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"FRic"	"37"	10
"1066"	595	595.02	"swimming factor"	"locomotion"	"1"	"general"	2014	"FRA"	"A"	"LAKE"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"FRic"	"37"	10
"1067"	595	595.09	"female maturity"	"development"	"1"	"general"	2014	"FRA"	"A"	"LAKE"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"FRic"	"37"	10
"1068"	595	595.05	"life cycle duration"	"longevity"	"1"	"general"	2014	"FRA"	"A"	"LAKE"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"FRic"	"37"	10
"1069"	599	599.07	"foraging preference"	"resource use"	"1"	"general"	2014	"NZL"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FDis, sesFRic"	"25"	10
"1070"	599	599.04	"pollen vector"	"reproduction"	"1"	"general"	2014	"NZL"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FDis, sesFRic"	"25"	10
"1071"	599	599.02	"body depth"	"body size"	"1"	"general"	2014	"NZL"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FDis, sesFRic"	"25"	10
"1072"	599	599.05	"larval feeding type"	"resource use"	"1"	"general"	2014	"NZL"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FDis, sesFRic"	"25"	10
"1073"	599	599.03	"body length"	"body size"	"1"	"general"	2014	"NZL"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FDis, sesFRic"	"25"	10
"1074"	599	599.1	"nesting behavior"	"reproduction"	"1"	"general"	2014	"NZL"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FDis, sesFRic"	"25"	10
"1075"	599	599.01	"body width"	"body size"	"1"	"general"	2014	"NZL"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FDis, sesFRic"	"25"	10
"1076"	599	599.09	"richness of pollen carried"	"unclassified"	"1"	"general"	2014	"NZL"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FDis, sesFRic"	"25"	10
"1077"	599	599.06	"behavior"	"development"	"1"	"general"	2014	"NZL"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FDis, sesFRic"	"25"	10
"1078"	599	599.08	"duration of flower visitation"	"longevity"	"1"	"general"	2014	"NZL"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FDis, sesFRic"	"25"	10
"1079"	600	600.05	"seed mass"	"reproduction"	"3"	"general"	2014	"SWE"	"T"	"AGRI"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesFDis, sesFRic, sesFbeta_FDis"	"235"	8
"1080"	600	600.06	"life cycle duration"	"longevity"	"3"	"general"	2014	"SWE"	"T"	"AGRI"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesFDis, sesFRic, sesFbeta_FDis"	"235"	8
"1081"	600	600.02	"growth form"	"unclassified"	"3"	"general"	2014	"SWE"	"T"	"AGRI"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesFDis, sesFRic, sesFbeta_FDis"	"235"	8
"1082"	600	600.09	"reproduction mode"	"reproduction"	"3"	"general"	2014	"SWE"	"T"	"AGRI"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesFDis, sesFRic, sesFbeta_FDis"	"235"	8
"1083"	600	600.07	"pollination syndrome"	"reproduction"	"3"	"general"	2014	"SWE"	"T"	"AGRI"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesFDis, sesFRic, sesFbeta_FDis"	"235"	8
"1084"	600	600.08	"growth form"	"unclassified"	"3"	"general"	2014	"SWE"	"T"	"AGRI"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesFDis, sesFRic, sesFbeta_FDis"	"235"	8
"1085"	600	600.03	"specific leaf area"	"growth allocation"	"3"	"general"	2014	"SWE"	"T"	"AGRI"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesFDis, sesFRic, sesFbeta_FDis"	"235"	8
"1086"	600	600.01	"height"	"body size"	"3"	"general"	2014	"SWE"	"T"	"AGRI"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesFDis, sesFRic, sesFbeta_FDis"	"235"	8
"1087"	600	600.04	"leaf phenology"	"temporal partitioning"	"3"	"general"	2014	"SWE"	"T"	"AGRI"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesFDis, sesFRic, sesFbeta_FDis"	"235"	8
"1088"	603	603.05	"wood density"	"growth allocation"	"1"	"general"	2014	"CAF"	"T"	"TROP"	"plant"	"trees"	"NA"	"terrestrial plants"	"Rao_alpha, Rao_beta, Rao_gamma"	"90"	6
"1089"	603	603.03	"deciduousness"	"temporal partitioning"	"1"	"general"	2014	"CAF"	"T"	"TROP"	"plant"	"trees"	"NA"	"terrestrial plants"	"Rao_alpha, Rao_beta, Rao_gamma"	"90"	6
"1090"	603	603.06	"max diameter"	"growth allocation"	"1"	"general"	2014	"CAF"	"T"	"TROP"	"plant"	"trees"	"NA"	"terrestrial plants"	"Rao_alpha, Rao_beta, Rao_gamma"	"90"	6
"1091"	603	603.02	"N fixation"	"resource use"	"1"	"general"	2014	"CAF"	"T"	"TROP"	"plant"	"trees"	"NA"	"terrestrial plants"	"Rao_alpha, Rao_beta, Rao_gamma"	"90"	6
"1092"	603	603.01	"dispersal mode"	"dispersal"	"1"	"general"	2014	"CAF"	"T"	"TROP"	"plant"	"trees"	"NA"	"terrestrial plants"	"Rao_alpha, Rao_beta, Rao_gamma"	"90"	6
"1093"	603	603.04	"leaf area"	"growth allocation"	"1"	"general"	2014	"CAF"	"T"	"TROP"	"plant"	"trees"	"NA"	"terrestrial plants"	"Rao_alpha, Rao_beta, Rao_gamma"	"90"	6
"1094"	612	612.1	"body weight"	"body size"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1095"	612	612.06	"fossoriality"	"habitat"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1096"	612	612.02	"urine concentration"	"metabolism"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1097"	612	612.05	"locomotion"	"locomotion"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1098"	612	612.11	"habitat use"	"habitat"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1099"	612	612.04	"torpor"	"environmental tolerance"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1100"	612	612.01	"diet"	"resource use"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1101"	612	612.03	"kidney inner medulla to cortex ratio"	"metabolism"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1102"	612	612.07	"activity period"	"temporal partitioning"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1103"	612	612.08	"sociability"	"unclassified"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1104"	612	612.09	"body size"	"body size"	"1"	"general"	2014	"ARG"	"T"	"DESE"	"animal"	"vertebrates"	"mammals"	"terrestrial animals"	"FD, Rao"	"NA"	11
"1105"	617	617.04	"leaf N content"	"growth allocation"	"1"	"general"	2014	"ESP"	"T"	"TEMP"	"plant"	"trees"	"NA"	"terrestrial plants"	"FDis"	"120"	5
"1106"	617	617.05	"leaf mass per area"	"growth allocation"	"1"	"general"	2014	"ESP"	"T"	"TEMP"	"plant"	"trees"	"NA"	"terrestrial plants"	"FDis"	"120"	5
"1107"	617	617.02	"wood density"	"growth allocation"	"1"	"general"	2014	"ESP"	"T"	"TEMP"	"plant"	"trees"	"NA"	"terrestrial plants"	"FDis"	"120"	5
"1108"	617	617.03	"seed mass"	"reproduction"	"1"	"general"	2014	"ESP"	"T"	"TEMP"	"plant"	"trees"	"NA"	"terrestrial plants"	"FDis"	"120"	5
"1109"	617	617.01	"max height"	"growth allocation"	"1"	"general"	2014	"ESP"	"T"	"TEMP"	"plant"	"trees"	"NA"	"terrestrial plants"	"FDis"	"120"	5
"1110"	618	618.04	"strata preference"	"habitat"	"1"	"general"	2014	"SWE"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FEve, FDiv, FDis, FRic, sesFbeta_FDis"	"125"	7
"1111"	618	618.01	"body size"	"body size"	"1"	"general"	2014	"SWE"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FEve, FDiv, FDis, FRic, sesFbeta_FDis"	"125"	7
"1112"	618	618.03	"habitat preference"	"habitat"	"1"	"general"	2014	"SWE"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FEve, FDiv, FDis, FRic, sesFbeta_FDis"	"125"	7
"1113"	618	618.07	"breeding season"	"temporal partitioning"	"1"	"general"	2014	"SWE"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FEve, FDiv, FDis, FRic, sesFbeta_FDis"	"125"	7
"1114"	618	618.08	"diet preference"	"resource use"	"1"	"general"	2014	"SWE"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FEve, FDiv, FDis, FRic, sesFbeta_FDis"	"125"	7
"1115"	618	618.02	"hunting mode"	"resource use"	"1"	"general"	2014	"SWE"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FEve, FDiv, FDis, FRic, sesFbeta_FDis"	"125"	7
"1116"	618	618.06	"wing morphology"	"locomotion"	"1"	"general"	2014	"SWE"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FEve, FDiv, FDis, FRic, sesFbeta_FDis"	"125"	7
"1117"	618	618.05	"body size"	"body size"	"1"	"general"	2014	"SWE"	"T"	"AGRI"	"animal"	"invertebrates"	"arthropods"	"terrestrial animals"	"FEve, FDiv, FDis, FRic, sesFbeta_FDis"	"125"	7
"1118"	619	619.05	"multi-flush"	"unclassified"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1119"	619	619.11	"leaf type"	"unclassified"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1120"	619	619.29	"leaf thickness"	"body size"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1121"	619	619.02	"toxicity"	"defense"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1122"	619	619.25	"leaf Ca content"	"resource use"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1123"	619	619.23	"leaf N content"	"resource use"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1124"	619	619.24	"leaf P content"	"resource use"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1125"	619	619.28	"leaf length"	"body size"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1126"	619	619.21	"specific leaf area"	"growth allocation"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1127"	619	619.13	"leaf margin"	"unclassified"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1128"	619	619.08	"life form"	"unclassified"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1129"	619	619.27	"stem dry matter content"	"growth allocation"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1130"	619	619.04	"spinescence"	"defense"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1131"	619	619.32	"circularity"	"development"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1132"	619	619.31	"petiole length"	"body size"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1133"	619	619.15	"seed dispersal"	"dispersal"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1134"	619	619.16	"pubescence"	"environmental tolerance"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1135"	619	619.26	"leaf Mg content"	"resource use"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1136"	619	619.14	"root type"	"resource use"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1137"	619	619.19	"max height"	"growth allocation"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1138"	619	619.2	"leaf dry matter content"	"growth allocation"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1139"	619	619.03	"lobes"	"unclassified"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1140"	619	619.3	"leaf width"	"body size"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1141"	619	619.22	"leaf C content"	"growth allocation"	"1"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1142"	619	619.1	"leaf phenology"	"temporal partitioning"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1143"	619	619.06	"pollination"	"reproduction"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1144"	619	619.07	"fleshy fruit"	"reproduction"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1145"	619	619.17	"seed mass"	"reproduction"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1146"	619	619.01	"leaf cycle"	"unclassified"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1147"	619	619.09	"Raunkier life form"	"growth allocation"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1148"	619	619.18	"min height"	"growth allocation"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1149"	619	619.12	"phyllotaxy"	"growth allocation"	"3"	"none"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FRic, FD, FEve, OFRO, FDiv, Rao"	"111"	32
"1150"	624	624.05	"leaf size"	"growth allocation"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1151"	624	624.01	"leaf dry matter content"	"growth allocation"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1152"	624	624.14	"dispersal mode"	"dispersal"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1153"	624	624.08	"growth form"	"unclassified"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1154"	624	624.03	"leaf mass per area"	"growth allocation"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1155"	624	624.04	"leaf phenology"	"growth allocation"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1156"	624	624.06	"pollination mode"	"reproduction"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1157"	624	624.11	"clonality"	"reproduction"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1158"	624	624.1	"nutrient uptake strategy"	"resource use"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1159"	624	624.09	"woodiness"	"growth allocation"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1160"	624	624.13	"month of end of flowering"	"temporal partitioning"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1161"	624	624.07	"life form"	"unclassified"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1162"	624	624.02	"leaf height"	"growth allocation"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1163"	624	624.12	"month of start of flowering"	"temporal partitioning"	"1"	"general"	2014	"JPN"	"T"	"TEMP"	"plant"	"graminoids, forbs, shrubs"	"NA"	"terrestrial plants"	"sesRao, sesFD"	"98"	14
"1164"	625	625.05	"nutrition"	"resource use"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1165"	625	625.02	"mobility"	"dispersal"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1166"	625	625.07	"life form"	"unclassified"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1167"	625	625.04	"life form"	"unclassified"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1168"	625	625.14	"life form"	"unclassified"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1169"	625	625.13	"reproduction"	"reproduction"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1170"	625	625.06	"mobility"	"dispersal"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1171"	625	625.08	"nutrition"	"resource use"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1172"	625	625.03	"reproduction"	"reproduction"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1173"	625	625.11	"nutrition"	"resource use"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1174"	625	625.01	"nutrition"	"resource use"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
"1175"	625	625.09	"mobility"	"dispersal"	"1"	"general"	2014	"CHE"	"T"	"AGRI"	"animal, plant"	"invertebrates, vertebrates, trees, shrubs, graminoids, forbs"	"NA"	"other"	"FDis"	"574"	4
